customer_id,total_sales,total_profit,order_count,days_since_last_order,avg_order_value,segment,PC1,PC2,segment_strategy
JL-15835,9799.923,228.907,11,21,890.9020909090909,Low Value,2.782517807872274,-1.0808070970967116,Use low-cost retention strategies and remarketing.
JL-15850,2725.256,779.9046,6,614,454.2093333333333,Medium Value,-0.2869533246800285,1.826576719150325,Upsell and cross-sell through bundles and promos.
JM-15250,3159.1220000000003,19.82350000000004,6,37,526.5203333333334,High Value,0.0321930517808549,-0.3105429189712898,"Offer loyalty rewards, early access, and exclusive services."
JM-15265,1804.146,502.6143,5,37,360.8292,High Value,-0.3724779338319251,-0.167027265168998,"Offer loyalty rewards, early access, and exclusive services."
JM-15535,1733.443,356.5395,7,102,247.6347142857143,High Value,-0.4219362421297364,-0.5391595516795357,"Offer loyalty rewards, early access, and exclusive services."
JM-15580,303.948,113.1204,5,0,60.78959999999999,High Value,-1.264307549846274,-0.6527819077618096,"Offer loyalty rewards, early access, and exclusive services."
JM-15655,864.947,117.204,5,8,172.9894,High Value,-0.9967739001231128,-0.5139968551986611,"Offer loyalty rewards, early access, and exclusive services."
JM-15865,7625.076000000001,1574.6164,7,109,1089.2965714285715,Low Value,2.630434840964835,0.5338234674667935,Use low-cost retention strategies and remarketing.
JM-16195,2833.9260000000004,754.1144,10,57,283.3926,Low Value,0.4810755242683522,-1.3152710613556204,Use low-cost retention strategies and remarketing.
JO-15145,3254.949,581.4045,9,57,361.661,Low Value,0.4726930116429839,-1.020955312124019,Use low-cost retention strategies and remarketing.
JO-15280,1934.272,202.1362,6,92,322.3786666666667,High Value,-0.469305846082888,-0.2868145558683045,"Offer loyalty rewards, early access, and exclusive services."
JO-15550,1090.838,167.6709,5,215,218.1676,High Value,-1.0439310882075925,0.2884780907656437,"Offer loyalty rewards, early access, and exclusive services."
JP-15460,1669.135,429.7465,7,37,238.44785714285717,High Value,-0.3546486560301744,-0.7730942410321537,"Offer loyalty rewards, early access, and exclusive services."
JP-15520,3635.594,757.1802,7,8,519.3705714285715,Low Value,0.6519920002021371,-0.5407468298488033,Use low-cost retention strategies and remarketing.
JP-16135,1707.71,309.7116,9,102,189.7455555555556,High Value,-0.2853425902485401,-1.0838443048939124,"Offer loyalty rewards, early access, and exclusive services."
JR-15670,1156.658,-785.1645,2,593,578.329,Medium Value,-1.7517548741518951,2.5520424738345944,Upsell and cross-sell through bundles and promos.
JR-15700,863.88,107.985,1,68,863.88,High Value,-0.6775099663678128,1.263278522875508,"Offer loyalty rewards, early access, and exclusive services."
JR-16210,2201.686,452.3730000000001,5,33,440.33720000000005,High Value,-0.2010711723539605,-0.1118928493989976,"Offer loyalty rewards, early access, and exclusive services."
JS-15595,1417.654,-175.54899999999998,4,119,354.4135,High Value,-1.004432225135898,0.255239755327075,"Offer loyalty rewards, early access, and exclusive services."
JS-15685,1131.064,-54.8692,4,42,282.766,High Value,-1.0329292193815247,-0.0734466202386528,"Offer loyalty rewards, early access, and exclusive services."
JS-15880,3868.02,564.9798000000001,5,534,773.604,Medium Value,0.223896761310383,2.046689476983211,Upsell and cross-sell through bundles and promos.
JS-15940,469.169,-327.9336,5,463,93.8338,Medium Value,-1.8131881638431917,0.9910823926347796,Upsell and cross-sell through bundles and promos.
JS-16030,2516.494,-311.25749999999994,6,28,419.4156666666667,High Value,-0.4119263902893408,-0.5007951953233171,"Offer loyalty rewards, early access, and exclusive services."
JW-15220,7721.714,2173.7094,6,42,1286.9523333333334,Low Value,3.1384262621050785,0.7964478615389776,Use low-cost retention strategies and remarketing.
JW-15955,1244.086,-29.575899999999987,7,5,177.72657142857142,High Value,-0.7336954709294237,-1.021660498864453,"Offer loyalty rewards, early access, and exclusive services."
JW-16075,1428.731,154.06369999999998,4,461,357.18275,Medium Value,-1.13390738970629,1.5488184032251469,Upsell and cross-sell through bundles and promos.
KA-16525,1519.506,234.9194,7,36,217.07228571428573,High Value,-0.5137620694910632,-0.8284430448053541,"Offer loyalty rewards, early access, and exclusive services."
KB-16240,3152.615,763.9076,7,4,450.3735714285714,High Value,0.4583158146115465,-0.6248001142191544,"Offer loyalty rewards, early access, and exclusive services."
KB-16315,1569.464,49.71929999999999,9,296,174.3848888888889,High Value,-0.6387194181791249,-0.4365277424824575,"Offer loyalty rewards, early access, and exclusive services."
KB-16405,908.821,274.297,3,117,302.94033333333334,High Value,-1.0807099263876576,0.5044532215452522,"Offer loyalty rewards, early access, and exclusive services."
KB-16585,2744.742,579.3551,12,230,228.72850000000005,Low Value,0.3899182141095645,-1.2509437155477303,Use low-cost retention strategies and remarketing.
KB-16600,983.922,293.55240000000003,7,1,140.56028571428573,High Value,-0.6759224811098374,-1.0246665538488895,"Offer loyalty rewards, early access, and exclusive services."
KC-16255,2120.954,846.1217,6,407,353.49233333333336,Medium Value,-0.3401666595022916,0.985433188481067,Upsell and cross-sell through bundles and promos.
KC-16540,3908.262,709.4219,4,97,977.0655,High Value,0.8229573589984064,0.9011474231396328,"Offer loyalty rewards, early access, and exclusive services."
KC-16675,1146.05,156.7797,4,57,286.5125,High Value,-0.9316273637975786,0.0169441322947754,"Offer loyalty rewards, early access, and exclusive services."
KD-16270,8282.358,1107.6952000000003,5,484,1656.4716,Low Value,2.684926779535973,2.807323819193611,Use low-cost retention strategies and remarketing.
KD-16345,1888.964,328.5942,6,41,314.82733333333334,High Value,-0.3810380016109294,-0.4599480596549616,"Offer loyalty rewards, early access, and exclusive services."
KD-16495,8181.256,3038.6254,12,112,681.7713333333334,Low Value,3.587514977843947,-0.781862071403611,Use low-cost retention strategies and remarketing.
KD-16615,2243.51,539.7219,5,289,448.702,High Value,-0.362260011298747,0.8381478269651862,"Offer loyalty rewards, early access, and exclusive services."
KE-16420,1686.7312,397.8799,8,26,210.8414,High Value,-0.2719800953377654,-1.0847316915457634,"Offer loyalty rewards, early access, and exclusive services."
KF-16285,10604.266,1660.1386,7,97,1514.895142857143,Low Value,3.921183640718614,0.9387447655898116,Use low-cost retention strategies and remarketing.
KH-16330,3312.864,454.7871,8,40,414.108,High Value,0.3837709289212223,-0.8122186132534878,"Offer loyalty rewards, early access, and exclusive services."
KH-16360,3100.612,528.2051,6,1,516.7686666666667,High Value,0.2932104490964298,-0.3729373761336138,"Offer loyalty rewards, early access, and exclusive services."
KH-16510,5952.859,656.1162,7,22,850.4084285714287,Low Value,1.551244382338065,-0.1668419902631824,Use low-cost retention strategies and remarketing.
KH-16630,3918.966,727.3786,9,58,435.4406666666667,Low Value,0.7948841336777177,-0.9157910249133192,Use low-cost retention strategies and remarketing.
KH-16690,5990.799,1227.5091,7,2,855.8284285714286,Low Value,1.871597227970329,-0.146273224108012,Use low-cost retention strategies and remarketing.
KL-16555,5016.488,-182.7813,8,16,627.061,Low Value,0.7546419892840623,-0.7738088956860821,Use low-cost retention strategies and remarketing.
KL-16645,14175.229,806.855,12,47,1181.2690833333334,Low Value,4.572890669782213,-0.7861034240931197,Use low-cost retention strategies and remarketing.
KM-16225,2260.958,635.1057000000001,6,14,376.82633333333337,High Value,-0.0379062077782937,-0.4490412423903085,"Offer loyalty rewards, early access, and exclusive services."
KM-16375,5620.186,973.7902,8,56,702.52325,Low Value,1.5377393891261495,-0.372404169648198,Use low-cost retention strategies and remarketing.
KM-16660,453.538,91.1391,5,15,90.7076,High Value,-1.2158849032819543,-0.5726422541241944,"Offer loyalty rewards, early access, and exclusive services."
KM-16720,4909.472,745.7685,8,28,613.684,Low Value,1.1683676189161238,-0.6020041431303559,Use low-cost retention strategies and remarketing.
KN-16390,2617.272,-151.1518,9,19,290.808,High Value,-0.10163476189658,-1.3470719495794867,"Offer loyalty rewards, early access, and exclusive services."
KN-16450,2171.962,114.3083,5,52,434.3924,High Value,-0.40203509770587,-0.1005702112168265,"Offer loyalty rewards, early access, and exclusive services."
KN-16705,2280.58,329.76250000000005,8,98,285.0725,High Value,-0.1360431907939597,-0.7562342979866116,"Offer loyalty rewards, early access, and exclusive services."
KS-16300,88.472,0.1109999999999988,3,295,29.490666666666662,Medium Value,-1.908585369122166,0.85575294857009,Upsell and cross-sell through bundles and promos.
KT-16465,3057.1,254.0032,7,391,436.7285714285714,Medium Value,-0.1781651303797078,0.6867580223736518,Upsell and cross-sell through bundles and promos.
KT-16480,4642.088400000001,194.0671,10,100,464.20884000000007,Low Value,0.8172403978065945,-1.0465841696572329,Use low-cost retention strategies and remarketing.
KW-16435,4416.52,1756.135,5,96,883.3039999999999,Low Value,1.474231170871748,0.7473080143585372,Use low-cost retention strategies and remarketing.
KW-16570,449.096,107.927,4,771,112.274,Medium Value,-1.9663202823730976,2.43402709881154,Upsell and cross-sell through bundles and promos.
LA-16780,8673.222,2059.1199,11,154,788.4747272727273,Low Value,3.1889720053629165,-0.4329768289238516,Use low-cost retention strategies and remarketing.
LB-16735,50.188,18.6507,3,48,16.729333333333333,High Value,-1.706713812181882,-0.0490542665184524,"Offer loyalty rewards, early access, and exclusive services."
LB-16795,4985.676,-52.19099999999998,8,152,623.2095,Low Value,0.6883831236631625,-0.2645572952093585,Use low-cost retention strategies and remarketing.
LC-16870,2580.704,-188.25110000000004,8,27,322.588,High Value,-0.2156875592473857,-1.0538232500397042,"Offer loyalty rewards, early access, and exclusive services."
LC-16885,7663.126,1288.3469,12,16,638.5938333333334,Low Value,2.6158066093834647,-1.447860967898544,Use low-cost retention strategies and remarketing.
LC-16930,4492.946,288.266,8,41,561.61825,Low Value,0.7633331345451451,-0.6795269237582604,Use low-cost retention strategies and remarketing.
LC-16960,3246.626,299.4802,4,436,811.6565,Medium Value,-0.0436171815925877,1.9111283417203648,Upsell and cross-sell through bundles and promos.
LC-17050,2095.064,86.77799999999999,5,54,419.0128,High Value,-0.4549792974657137,-0.1124957505192768,"Offer loyalty rewards, early access, and exclusive services."
LC-17140,2633.582,231.12520000000004,9,13,292.6202222222222,High Value,0.1017854353811534,-1.3083061213317104,"Offer loyalty rewards, early access, and exclusive services."
LD-16855,5.304,0.4641,1,552,5.304,Medium Value,-2.4220682754569167,2.253177114412094,Upsell and cross-sell through bundles and promos.
LD-17005,1961.934,557.1714,4,414,490.4835,Medium Value,-0.5981508090598142,1.566451953499716,Upsell and cross-sell through bundles and promos.
LE-16810,1469.45,161.76489999999998,6,21,244.90833333333333,High Value,-0.6337650699455014,-0.6278215657361219,"Offer loyalty rewards, early access, and exclusive services."
LF-17185,3930.509,-3583.977,7,22,561.5012857142857,High Value,-1.4182569378384018,-1.1121497874110529,"Offer loyalty rewards, early access, and exclusive services."
LH-16750,287.426,12.6277,3,151,95.80866666666668,High Value,-1.6461482139257884,0.3965665951462356,"Offer loyalty rewards, early access, and exclusive services."
LH-16900,2295.332,526.0727,9,21,255.03688888888888,High Value,0.1156586157072983,-1.274417262014178,"Offer loyalty rewards, early access, and exclusive services."
LH-17020,318.239,-242.7399,4,239,79.55975,High Value,-1.7457227861995048,0.4197091151317036,"Offer loyalty rewards, early access, and exclusive services."
LH-17155,1739.689,316.5202,9,385,193.2987777777778,High Value,-0.5190435424808755,-0.0525409582526962,"Offer loyalty rewards, early access, and exclusive services."
LL-16840,2741.204,560.0078,6,249,456.8673333333333,High Value,-0.0689673463522136,0.4716669730536446,"Offer loyalty rewards, early access, and exclusive services."
LM-17065,1346.774,-44.87799999999999,5,391,269.35479999999995,Medium Value,-1.181303789507069,0.944053841476292,Upsell and cross-sell through bundles and promos.
LO-17170,644.35,150.1712,5,2,128.87,High Value,-1.0820964400694868,-0.5736242380639366,"Offer loyalty rewards, early access, and exclusive services."
LP-17080,756.606,110.7813,4,40,189.1515,High Value,-1.152973079852246,-0.1440325637919721,"Offer loyalty rewards, early access, and exclusive services."
LP-17095,3653.399,338.44539999999995,7,9,521.9141428571428,High Value,0.4481912205790225,-0.5986885405520133,"Offer loyalty rewards, early access, and exclusive services."
LR-16915,5142.892,535.4764,6,26,857.1486666666666,Low Value,1.182981036515123,0.0584911022899114,Use low-cost retention strategies and remarketing.
LR-17035,1879.306,-382.8079,5,132,375.8612,High Value,-0.8643168146427059,0.0564726032399977,"Offer loyalty rewards, early access, and exclusive services."
LS-16945,2845.27,-318.7737,6,178,474.2116666666666,High Value,-0.4015643552191599,0.096782925738087,"Offer loyalty rewards, early access, and exclusive services."
LS-16975,2988.674,262.6367,9,20,332.0748888888889,High Value,0.2450092091182583,-1.2357522902629023,"Offer loyalty rewards, early access, and exclusive services."
LS-17200,1010.256,244.197,6,96,168.376,High Value,-0.8625783531046133,-0.4195279377694552,"Offer loyalty rewards, early access, and exclusive services."
LS-17230,368.88000000000005,39.1952,3,777,122.96000000000002,Medium Value,-2.1309573930192856,2.696204394909434,Upsell and cross-sell through bundles and promos.
LS-17245,1008.136,348.3584,6,34,168.02266666666668,High Value,-0.7566208756270079,-0.6287932858955012,"Offer loyalty rewards, early access, and exclusive services."
LT-16765,329.876,59.036,3,26,109.95866666666666,High Value,-1.48518678426145,-0.036644016790006,"Offer loyalty rewards, early access, and exclusive services."
LT-17110,2936.252,320.973,8,34,367.0315,High Value,0.1737367896836657,-0.9038215229473028,"Offer loyalty rewards, early access, and exclusive services."
LW-16825,2238.061,32.5767,5,88,447.6122,High Value,-0.4426696317697992,0.0303369774817741,"Offer loyalty rewards, early access, and exclusive services."
LW-16990,3230.308,662.8339000000001,6,33,538.3846666666667,High Value,0.3903282221397167,-0.2146720756072875,"Offer loyalty rewards, early access, and exclusive services."
LW-17125,1259.04,192.6312,3,205,419.68,High Value,-0.9714621767402032,0.9188229764873362,"Offer loyalty rewards, early access, and exclusive services."
LW-17215,5420.514,837.2411,7,21,774.3591428571428,Low Value,1.4220190721152692,-0.2205017303387332,Use low-cost retention strategies and remarketing.
MA-17560,4299.161,1240.2266,11,64,390.8328181818182,Low Value,1.3207218833031942,-1.3315143434211114,Use low-cost retention strategies and remarketing.
MA-17995,2453.284,280.7822,6,186,408.8806666666667,High Value,-0.281775196553689,0.1524915017523568,"Offer loyalty rewards, early access, and exclusive services."
MB-17305,1548.702,212.425,10,48,154.8702,High Value,-0.248860388005643,-1.572055778393438,"Offer loyalty rewards, early access, and exclusive services."
MB-18085,1428.231,117.8057,7,44,204.033,High Value,-0.6175325748460547,-0.8307120984928996,"Offer loyalty rewards, early access, and exclusive services."
MC-17275,2725.982,461.0014,8,76,340.74775,High Value,0.124400688690728,-0.7575715691109228,"Offer loyalty rewards, early access, and exclusive services."
MC-17425,4432.138,1802.3903,5,399,886.4276,Low Value,1.2382939844908816,1.8564227841407948,Use low-cost retention strategies and remarketing.
MC-17575,1303.893,210.7493,8,27,162.986625,High Value,-0.5174043055998925,-1.1599317205325193,"Offer loyalty rewards, early access, and exclusive services."
MC-17590,2426.067,288.9841,6,51,404.3445,High Value,-0.1709062093447011,-0.3404258437265675,"Offer loyalty rewards, early access, and exclusive services."
MC-17605,2258.192,195.4486,8,112,282.274,High Value,-0.2246336821285963,-0.7289721007027246,"Offer loyalty rewards, early access, and exclusive services."
MC-17635,795.154,-247.94350000000003,4,189,198.7885,High Value,-1.4432203713067582,0.3505525600313408,"Offer loyalty rewards, early access, and exclusive services."
MC-17845,3805.714,698.4174,7,1,543.6734285714285,Low Value,0.6992895984841823,-0.5502822155690439,Use low-cost retention strategies and remarketing.
MC-18100,2218.98,-64.1668,10,41,221.898,High Value,-0.1386979715267322,-1.5662300902678237,"Offer loyalty rewards, early access, and exclusive services."
MC-18130,1581.9979999999998,121.7565,5,369,316.3996,Medium Value,-0.9639725068421906,0.9355589860721352,Upsell and cross-sell through bundles and promos.
MD-17350,3766.382,-241.95,7,117,538.0545714285714,High Value,0.1085198333520711,-0.2794050886693118,"Offer loyalty rewards, early access, and exclusive services."
MD-17860,1204.91,-4.040300000000002,5,36,240.98200000000003,High Value,-0.9171716845984552,-0.3648805196204861,"Offer loyalty rewards, early access, and exclusive services."
ME-17320,10663.728,1859.4695,10,42,1066.3728,Low Value,3.887126440463366,-0.3405043261998049,Use low-cost retention strategies and remarketing.
ME-17725,1908.4532,77.81280000000001,8,28,238.55665,High Value,-0.3473039145637942,-1.097483204587855,"Offer loyalty rewards, early access, and exclusive services."
ME-18010,1256.944,107.3604,4,92,314.236,High Value,-0.9265510998988544,0.1625897763365871,"Offer loyalty rewards, early access, and exclusive services."
MF-17665,937.039,-341.52650000000006,5,421,187.4078,Medium Value,-1.555754331294036,0.9276890739458128,Upsell and cross-sell through bundles and promos.
MF-18250,1758.3,456.8608,5,7,351.66,High Value,-0.3913180158292415,-0.291768986614648,"Offer loyalty rewards, early access, and exclusive services."
MG-17650,3785.276,341.898,7,29,540.7537142857143,High Value,0.4870849214120478,-0.5063482318433593,"Offer loyalty rewards, early access, and exclusive services."
MG-17680,2350.188,25.88859999999997,4,92,587.547,High Value,-0.3689527589690031,0.4091186732286481,"Offer loyalty rewards, early access, and exclusive services."
MG-17695,1342.282,-398.7932,3,555,447.4273333333333,Medium Value,-1.5225165014205522,2.123246159822161,Upsell and cross-sell through bundles and promos.
MG-17875,1242.833,-470.7684,5,116,248.5666,High Value,-1.2035998248189703,-0.1388662063139406,"Offer loyalty rewards, early access, and exclusive services."
MG-17890,776.384,171.7372,9,99,86.26488888888889,High Value,-0.7022969349358643,-1.2269064128515828,"Offer loyalty rewards, early access, and exclusive services."
MG-18145,3061.543,-93.603,4,84,765.38575,High Value,-0.0324801076154355,0.5303267336383396,"Offer loyalty rewards, early access, and exclusive services."
MG-18205,16.739,-1.2453,1,264,16.739,Medium Value,-2.1525354837583395,1.2183097478387284,Upsell and cross-sell through bundles and promos.
MH-17290,2394.025,28.76120000000004,6,119,399.00416666666666,High Value,-0.3757203859334628,-0.1389958335631737,"Offer loyalty rewards, early access, and exclusive services."
MH-17440,400.016,61.4286,4,376,100.004,Medium Value,-1.6687926542225835,0.9825993724313266,Upsell and cross-sell through bundles and promos.
MH-17455,2456.182,484.77330000000006,8,85,307.02275000000003,High Value,0.0223152259542692,-0.7566275706134694,"Offer loyalty rewards, early access, and exclusive services."
MH-17620,1252.8,122.3612,4,155,313.2,High Value,-0.9767497020522792,0.3924092149231846,"Offer loyalty rewards, early access, and exclusive services."
MH-17785,2203.778,238.5614,7,98,314.82542857142863,High Value,-0.2823449321495264,-0.5030190847967159,"Offer loyalty rewards, early access, and exclusive services."
MH-18025,2984.948,476.9032,5,49,596.9896,High Value,0.1776612990613158,0.1022833425545821,"Offer loyalty rewards, early access, and exclusive services."
MH-18115,5503.093,170.9746,9,5,611.4547777777777,Low Value,1.1579156207463135,-1.0044249513366366,Use low-cost retention strategies and remarketing.
MJ-17740,6320.746,1054.5529,7,22,902.9637142857144,Low Value,1.90414407457278,-0.0520239872266447,Use low-cost retention strategies and remarketing.
MK-17905,2302.368,-405.3559,8,28,287.796,High Value,-0.4350700707801944,-1.1199276103292943,"Offer loyalty rewards, early access, and exclusive services."
MK-18160,1031.602,227.8338,4,240,257.9005,High Value,-1.119706803430446,0.664462794035118,"Offer loyalty rewards, early access, and exclusive services."
ML-17395,2722.843,684.9162,9,69,302.5381111111111,Low Value,0.3139793611816685,-1.0250079709748203,Use low-cost retention strategies and remarketing.
ML-17410,2921.5,-76.17550000000003,6,54,486.9166666666667,High Value,-0.1366520633986336,-0.3031126592811177,"Offer loyalty rewards, early access, and exclusive services."
ML-17755,2071.914,409.5112,7,29,295.9877142857143,High Value,-0.190498670804757,-0.746354655852464,"Offer loyalty rewards, early access, and exclusive services."
ML-18040,742.082,138.7162,3,79,247.36066666666667,High Value,-1.223778893279281,0.2945696036710485,"Offer loyalty rewards, early access, and exclusive services."
ML-18265,162.232,42.6648,2,100,81.116,High Value,-1.753056635515384,0.4445058143432076,"Offer loyalty rewards, early access, and exclusive services."
MM-17260,1314.023,178.402,4,168,328.50575,High Value,-0.926529756774972,0.4626537959557955,"Offer loyalty rewards, early access, and exclusive services."
MM-17920,3794.08,82.12499999999997,11,7,344.91636363636366,Low Value,0.6118469637503613,-1.7673030875581095,Use low-cost retention strategies and remarketing.
MM-18055,2749.881,-520.3443,8,61,343.735125,High Value,-0.3458878173598438,-0.9592361230953078,"Offer loyalty rewards, early access, and exclusive services."
MM-18280,775.414,58.8916,9,85,86.1571111111111,High Value,-0.7470144698817177,-1.295093800040297,"Offer loyalty rewards, early access, and exclusive services."
MN-17935,2477.946,290.8227,6,34,412.991,High Value,-0.1319474984840436,-0.3931757904224395,"Offer loyalty rewards, early access, and exclusive services."
MO-17500,922.487,59.3577,4,72,230.62175,High Value,-1.1161586011954596,0.0034525269597362,"Offer loyalty rewards, early access, and exclusive services."
MO-17800,1687.0269999999998,169.34369999999998,8,104,210.878375,High Value,-0.4553188402153962,-0.8368080682637188,"Offer loyalty rewards, early access, and exclusive services."
MO-17950,154.288,-82.0074,2,180,77.144,High Value,-1.892904703946004,0.711996638264057,"Offer loyalty rewards, early access, and exclusive services."
MP-17470,3206.132,600.2873,7,719,458.01885714285714,Medium Value,-0.2311142375174424,1.9512664005767884,Upsell and cross-sell through bundles and promos.
MP-17965,3983.642,638.1563,9,72,442.6268888888889,Low Value,0.7620721094314008,-0.8709749585035329,Use low-cost retention strategies and remarketing.
MP-18175,5087.92,226.4529,9,16,565.3244444444445,Low Value,1.019938569140321,-1.005524432341449,Use low-cost retention strategies and remarketing.
MR-17545,639.178,162.9363,4,125,159.7945,High Value,-1.265898608420884,0.1444356380658415,"Offer loyalty rewards, early access, and exclusive services."
MS-17365,7443.69,844.9354999999998,10,273,744.369,Low Value,2.0071934276351078,-0.0117253106401065,Use low-cost retention strategies and remarketing.
MS-17530,475.656,84.0268,4,434,118.914,Medium Value,-1.6670940829035454,1.2143506330326006,Upsell and cross-sell through bundles and promos.
MS-17710,1613.402,247.4348,6,413,268.9003333333333,Medium Value,-0.871836770098587,0.8310396470934182,Upsell and cross-sell through bundles and promos.
MS-17770,3144.678,280.8584,9,121,349.40866666666665,High Value,0.2239196542823326,-0.8480311418929505,"Offer loyalty rewards, early access, and exclusive services."
MS-17830,370.348,19.4312,4,452,92.587,Medium Value,-1.773037923174019,1.24478798938103,Upsell and cross-sell through bundles and promos.
MS-17980,855.116,55.226,6,26,142.51933333333332,High Value,-0.9648495752454186,-0.7281793753633621,"Offer loyalty rewards, early access, and exclusive services."
MT-17815,2890.139,509.0068,6,49,481.68983333333335,High Value,0.1477196806512119,-0.2367848530567595,"Offer loyalty rewards, early access, and exclusive services."
MT-18070,1319.4498,-23.676300000000005,4,203,329.86245,High Value,-1.055868483847089,0.5599170873825862,"Offer loyalty rewards, early access, and exclusive services."
MV-17485,1560.05,189.0258,9,27,173.33888888888887,High Value,-0.3354684732407245,-1.3919705497706192,"Offer loyalty rewards, early access, and exclusive services."
MV-18190,1734.574,273.8582,7,19,247.7962857142857,High Value,-0.3899223281419838,-0.8527079129697415,"Offer loyalty rewards, early access, and exclusive services."
MW-18220,5341.900000000001,1238.422,7,17,763.1285714285715,Low Value,1.5943909388708808,-0.1850170192247676,Use low-cost retention strategies and remarketing.
MW-18235,5253.876,1665.516,2,44,2626.938,At Risk,3.46922550500632,2.775119836141448,"Send re-engagement emails, discounts, and check-in calls."
MY-17380,2254.285,319.1211,7,29,322.0407142857143,High Value,-0.1601612343436571,-0.7335575268603619,"Offer loyalty rewards, early access, and exclusive services."
MY-18295,4152.696,-371.7111,11,71,377.5178181818182,Low Value,0.4535048608041616,-1.5681071112065192,Use low-cost retention strategies and remarketing.
MZ-17335,593.606,85.01910000000001,4,30,148.4015,High Value,-1.2463462609587368,-0.222869208572466,"Offer loyalty rewards, early access, and exclusive services."
MZ-17515,2564.906,787.7503,6,282,427.4843333333333,High Value,-0.0620269417289542,0.5969409218630132,"Offer loyalty rewards, early access, and exclusive services."
NB-18580,273.872,24.7888,2,1165,136.93599999999998,Medium Value,-2.60409301542658,4.354646711384563,Upsell and cross-sell through bundles and promos.
NB-18655,1972.599,117.6429,9,19,219.17766666666665,High Value,-0.2091078090205901,-1.3827402044315198,"Offer loyalty rewards, early access, and exclusive services."
NC-18340,2461.404,580.3075,5,224,492.2808,High Value,-0.1788004686953836,0.6510026291292487,"Offer loyalty rewards, early access, and exclusive services."
NC-18415,2218.99,-2204.8072,6,41,369.8316666666667,High Value,-1.5067190230792735,-0.7933037390337715,"Offer loyalty rewards, early access, and exclusive services."
NC-18535,8241.739,1314.758,7,6,1177.3912857142857,Low Value,2.84669174863628,0.2105282236012942,Use low-cost retention strategies and remarketing.
NC-18625,1821.742,-359.021,5,204,364.3484,High Value,-0.943721043200966,0.3100643568266595,"Offer loyalty rewards, early access, and exclusive services."
ND-18370,4326.139,353.6455,9,27,480.6821111111111,Low Value,0.7876125211321429,-1.0369578819076264,Use low-cost retention strategies and remarketing.
ND-18460,2893.455,443.3368,6,183,482.2425,High Value,-0.0017608848804025,0.2397237412536799,"Offer loyalty rewards, early access, and exclusive services."
NF-18385,8322.826,-1695.9714,7,79,1188.9751428571428,Low Value,1.3039229072341656,0.0257597693116539,Use low-cost retention strategies and remarketing.
NF-18475,377.162,85.92779999999999,4,525,94.2905,Medium Value,-1.8001767993015827,1.5213655074844323,Upsell and cross-sell through bundles and promos.
NF-18595,2031.472,388.2131,7,114,290.2102857142857,High Value,-0.2928237605703033,-0.4472313366731281,"Offer loyalty rewards, early access, and exclusive services."
NG-18355,1869.58,313.6335,5,48,373.916,High Value,-0.4452931195342857,-0.1433607958121079,"Offer loyalty rewards, early access, and exclusive services."
NG-18430,1395.938,217.0893,5,48,279.1876,High Value,-0.7238724623028218,-0.2503037128040535,"Offer loyalty rewards, early access, and exclusive services."
NH-18610,2673.29,760.1666,7,189,381.8985714285714,High Value,0.0945065605893414,-0.0244165346215905,"Offer loyalty rewards, early access, and exclusive services."
NK-18490,572.048,121.2177,7,70,81.72114285714285,High Value,-0.994273609066808,-0.860997893499812,"Offer loyalty rewards, early access, and exclusive services."
NL-18310,1418.09,343.6381,4,58,354.52250000000004,High Value,-0.6897220438449694,0.1136593969580744,"Offer loyalty rewards, early access, and exclusive services."
NM-18445,6459.344,2751.6849,7,160,922.7634285714286,Low Value,2.6926146506929114,0.7288410410794427,Use low-cost retention strategies and remarketing.
NM-18520,2161.979,788.9525000000001,10,244,216.1979,Low Value,0.0904152965584161,-0.7054644495475358,Use low-cost retention strategies and remarketing.
NP-18325,5529.62,1208.889,6,25,921.6033333333334,Low Value,1.6940550505569625,0.2223778913190622,Use low-cost retention strategies and remarketing.
NP-18670,3908.402,514.6002,5,58,781.6804,High Value,0.637273014650284,0.3203627051731067,"Offer loyalty rewards, early access, and exclusive services."
NP-18685,1228.698,514.5017,6,406,204.783,Medium Value,-0.9026004454096308,0.7826004419189848,Upsell and cross-sell through bundles and promos.
NP-18700,7903.1825,631.2282,7,138,1129.0260714285714,Low Value,2.2465705157338,0.5350729970090207,Use low-cost retention strategies and remarketing.
NR-18550,2367.277,-25.14879999999997,5,210,473.4554,High Value,-0.5162984915269816,0.4891264639626861,"Offer loyalty rewards, early access, and exclusive services."
NS-18505,2575.863,-12.303999999999997,4,6,643.96575,High Value,-0.1888720509209424,0.1448093404685177,"Offer loyalty rewards, early access, and exclusive services."
NS-18640,2964.823,-234.7714,13,174,228.0633076923077,Low Value,0.2009455496418109,-1.8177712045809291,Use low-cost retention strategies and remarketing.
NW-18400,7234.014,1023.123,7,172,1033.4305714285715,Low Value,2.1355719807227347,0.6206656470658597,Use low-cost retention strategies and remarketing.
NZ-18565,2488.31,402.4236,9,85,276.4788888888889,High Value,0.0697938437754432,-1.0382292356314582,"Offer loyalty rewards, early access, and exclusive services."
ON-18715,1567.52,-5.88900000000001,9,410,174.1688888888889,High Value,-0.7677443785775594,-0.0318008844281642,"Offer loyalty rewards, early access, and exclusive services."
OT-18730,3818.624,-925.1203,5,65,763.7248,High Value,-0.1356197340803924,0.1076502915642847,"Offer loyalty rewards, early access, and exclusive services."
